Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade,Exam_Performance,Sleep_Category,Cluster,Exam_Performance_Category
S05496,28,Other,36,Visual,12,Yes,76,91,82,No,Medium,2,10,A,Sangat Baik,Lebih,0,Sangat Baik
S05497,19,Male,37,Auditory,11,No,63,65,51,Yes,Medium,13,6,C,Sedang,Ideal,2,Sedang
S05498,20,Male,9,Auditory,16,No,99,71,100,Yes,Low,10,7,B,Baik,Ideal,1,Baik
S05499,25,Female,38,Kinesthetic,0,Yes,90,49,73,Yes,Low,25,5,D,Rendah,Cukup,0,Rendah
S05500,25,Female,36,Reading/Writing,20,Yes,59,49,56,Yes,Medium,27,8,D,Rendah,Lebih,0,Rendah
S05501,18,Male,15,Visual,18,Yes,80,95,71,Yes,High,22,8,A,Sangat Baik,Lebih,1,Sangat Baik
S05502,29,Male,35,Kinesthetic,5,Yes,59,69,85,No,High,23,10,C,Sedang,Lebih,0,Sedang
S05503,28,Female,11,Reading/Writing,18,No,81,51,52,Yes,High,22,6,D,Sedang,Ideal,0,Sedang
S05504,22,Female,43,Kinesthetic,14,No,71,41,100,No,Low,24,6,D,Rendah,Ideal,2,Rendah
S05505,20,Male,38,Reading/Writing,13,No,83,79,68,Yes,Low,7,10,B,Baik,Lebih,2,Baik
S05506,22,Male,33,Kinesthetic,17,No,62,62,98,Yes,Medium,21,10,C,Sedang,Lebih,2,Sedang
S05507,28,Male,13,Auditory,8,No,71,92,60,No,Low,19,6,A,Sangat Baik,Ideal,0,Sangat Baik
S05508,22,Female,35,Kinesthetic,14,Yes,99,71,65,No,Medium,15,4,B,Baik,Cukup,2,Baik
S05509,22,Female,43,Auditory,16,Yes,64,47,79,No,Medium,19,9,D,Rendah,Lebih,2,Rendah
S05510,20,Male,48,Visual,10,Yes,59,90,53,Yes,Medium,28,9,A,Sangat Baik,Lebih,2,Sangat Baik
S05511,28,Female,18,Kinesthetic,16,Yes,77,55,74,Yes,Medium,25,10,C,Sedang,Lebih,0,Sedang
S05512,23,Female,22,Auditory,19,No,78,85,80,Yes,High,18,4,A,Baik,Cukup,1,Sangat Baik
S05513,29,Female,35,Kinesthetic,3,Yes,77,62,67,Yes,Low,22,6,C,Sedang,Ideal,0,Sedang
S05514,27,Female,25,Kinesthetic,9,No,61,92,89,No,Low,3,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05515,20,Female,45,Visual,18,Yes,58,74,81,Yes,High,3,5,B,Baik,Cukup,2,Baik
S05516,22,Female,24,Kinesthetic,2,Yes,85,88,74,Yes,Low,28,8,A,Sangat Baik,Lebih,1,Sangat Baik
S05517,25,Male,40,Reading/Writing,19,No,73,92,99,Yes,Medium,28,9,A,Sangat Baik,Lebih,2,Sangat Baik
S05518,18,Female,19,Reading/Writing,5,Yes,75,60,65,No,Medium,20,5,C,Sedang,Cukup,1,Sedang
S05519,20,Female,14,Auditory,19,Yes,87,62,91,Yes,High,1,9,C,Sedang,Lebih,1,Sedang
S05520,24,Male,46,Kinesthetic,0,No,60,72,73,Yes,Low,10,10,B,Baik,Lebih,2,Baik
S05521,26,Female,33,Visual,5,Yes,50,81,80,Yes,Medium,25,7,B,Baik,Ideal,0,Baik
S05522,29,Male,36,Auditory,10,No,95,71,57,Yes,High,2,8,B,Baik,Lebih,0,Baik
S05523,18,Male,5,Reading/Writing,6,Yes,94,62,67,Yes,High,12,9,C,Sedang,Lebih,1,Sedang
S05524,29,Other,45,Reading/Writing,19,No,100,55,68,Yes,Medium,15,8,C,Sedang,Lebih,0,Sedang
S05525,21,Female,11,Auditory,8,Yes,55,78,98,Yes,Medium,25,9,B,Baik,Lebih,1,Baik
S05526,27,Male,35,Visual,6,No,52,87,77,Yes,High,4,5,A,Sangat Baik,Cukup,0,Sangat Baik
S05527,27,Female,32,Visual,4,No,54,91,55,Yes,Medium,4,4,A,Sangat Baik,Cukup,0,Sangat Baik
S05528,24,Female,14,Visual,19,No,57,94,83,Yes,Low,1,6,A,Sangat Baik,Ideal,1,Sangat Baik
S05529,19,Female,7,Visual,2,No,56,59,98,No,Medium,9,8,C,Sedang,Lebih,1,Sedang
S05530,24,Female,31,Auditory,2,Yes,50,46,98,Yes,Medium,24,6,D,Rendah,Ideal,0,Rendah
S05531,18,Female,15,Kinesthetic,16,No,86,74,69,No,Low,20,10,B,Baik,Lebih,1,Baik
S05532,29,Female,32,Auditory,8,No,57,80,83,Yes,High,1,4,B,Baik,Cukup,0,Baik
S05533,20,Other,25,Kinesthetic,19,Yes,74,53,51,Yes,High,30,6,D,Sedang,Ideal,1,Sedang
S05534,24,Female,43,Visual,20,No,64,58,74,Yes,High,2,10,C,Sedang,Lebih,2,Sedang
S05535,18,Female,22,Kinesthetic,8,Yes,78,96,97,Yes,Medium,27,9,A,Sangat Baik,Lebih,1,Sangat Baik
S05536,22,Male,22,Reading/Writing,19,No,69,55,90,No,Low,28,7,C,Sedang,Ideal,1,Sedang
S05537,18,Female,47,Reading/Writing,13,Yes,81,54,79,Yes,Low,15,9,D,Sedang,Lebih,2,Sedang
S05538,22,Female,47,Reading/Writing,15,Yes,76,64,58,No,Medium,2,4,C,Sedang,Cukup,2,Sedang
S05539,21,Male,38,Kinesthetic,12,Yes,83,53,55,Yes,Low,29,5,D,Sedang,Cukup,2,Sedang
S05540,18,Female,21,Kinesthetic,4,Yes,51,54,89,Yes,High,16,6,D,Sedang,Ideal,1,Sedang
S05541,29,Male,15,Auditory,6,No,59,59,87,Yes,Low,24,9,C,Sedang,Lebih,0,Sedang
S05542,25,Male,45,Auditory,1,No,82,72,85,Yes,Medium,19,7,B,Baik,Ideal,2,Baik
S05543,22,Male,49,Reading/Writing,15,Yes,87,95,81,No,Low,13,6,A,Sangat Baik,Ideal,2,Sangat Baik
S05544,26,Male,29,Reading/Writing,11,Yes,76,97,90,Yes,Medium,4,6,A,Sangat Baik,Ideal,0,Sangat Baik
S05545,24,Male,47,Auditory,11,Yes,90,48,90,No,Low,9,10,D,Rendah,Lebih,2,Rendah
S05546,21,Male,31,Auditory,7,No,64,97,100,Yes,Low,1,8,A,Sangat Baik,Lebih,2,Sangat Baik
S05547,23,Female,9,Visual,3,Yes,68,77,58,Yes,Medium,4,6,B,Baik,Ideal,1,Baik
S05548,26,Female,27,Visual,11,No,80,84,91,Yes,Medium,27,5,B,Baik,Cukup,0,Baik
S05549,23,Female,35,Visual,16,Yes,62,52,79,Yes,High,7,9,D,Sedang,Lebih,2,Sedang
S05550,26,Male,36,Visual,8,Yes,85,77,57,No,Medium,5,10,B,Baik,Lebih,0,Baik
S05551,26,Male,27,Visual,3,Yes,72,86,60,No,Low,28,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05552,28,Male,24,Kinesthetic,16,No,71,96,80,Yes,Medium,4,4,A,Sangat Baik,Cukup,0,Sangat Baik
S05553,23,Male,14,Visual,10,Yes,91,72,73,Yes,High,25,6,B,Baik,Ideal,1,Baik
S05554,23,Male,45,Reading/Writing,17,Yes,58,96,55,Yes,Medium,23,8,A,Sangat Baik,Lebih,2,Sangat Baik
S05555,22,Female,44,Reading/Writing,9,No,65,45,89,No,Low,3,7,D,Rendah,Ideal,2,Rendah
S05556,28,Female,43,Kinesthetic,15,Yes,76,72,67,No,Medium,24,9,B,Baik,Lebih,0,Baik
S05557,24,Male,44,Kinesthetic,15,Yes,97,66,56,Yes,Medium,30,10,C,Sedang,Lebih,2,Sedang
S05558,19,Male,46,Kinesthetic,20,No,68,53,92,Yes,Medium,14,7,D,Sedang,Ideal,2,Sedang
S05559,25,Male,28,Reading/Writing,5,No,96,100,95,No,Medium,30,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05560,28,Female,32,Reading/Writing,12,Yes,69,66,50,No,Low,17,5,C,Sedang,Cukup,0,Sedang
S05561,22,Female,44,Auditory,20,Yes,75,55,88,Yes,Low,4,4,C,Sedang,Cukup,2,Sedang
S05562,27,Male,8,Kinesthetic,9,Yes,84,100,75,Yes,Medium,8,7,A,Sangat Baik,Ideal,0,Sangat Baik
S05563,26,Male,5,Kinesthetic,5,No,52,98,69,Yes,High,7,6,A,Sangat Baik,Ideal,0,Sangat Baik
S05564,29,Male,44,Kinesthetic,5,No,60,69,67,Yes,Low,12,6,C,Sedang,Ideal,0,Sedang
S05565,18,Male,34,Auditory,0,Yes,60,89,78,Yes,High,28,9,A,Sangat Baik,Lebih,2,Sangat Baik
S05566,20,Female,14,Visual,20,No,66,80,58,No,High,30,5,B,Baik,Cukup,1,Baik
S05567,27,Female,28,Kinesthetic,10,No,90,86,62,Yes,Medium,11,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05568,19,Male,47,Auditory,1,No,70,79,65,Yes,Medium,27,4,B,Baik,Cukup,2,Baik
S05569,20,Female,39,Visual,16,No,90,92,88,Yes,Medium,0,4,A,Sangat Baik,Cukup,2,Sangat Baik
S05570,18,Other,13,Auditory,19,No,62,88,53,Yes,Medium,24,9,A,Sangat Baik,Lebih,1,Sangat Baik
S05571,23,Female,21,Visual,2,No,61,87,97,Yes,Medium,16,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05572,24,Female,33,Reading/Writing,19,Yes,77,77,63,Yes,High,28,6,B,Baik,Ideal,2,Baik
S05573,20,Female,15,Auditory,8,No,71,85,55,Yes,Medium,8,6,A,Baik,Ideal,1,Sangat Baik
S05574,25,Female,44,Kinesthetic,4,No,71,54,88,Yes,Low,25,4,D,Sedang,Cukup,2,Sedang
S05575,27,Male,42,Reading/Writing,12,No,100,59,93,Yes,Medium,28,8,C,Sedang,Lebih,2,Sedang
S05576,28,Male,16,Auditory,13,Yes,82,68,74,Yes,High,10,9,C,Sedang,Lebih,0,Sedang
S05577,27,Other,33,Kinesthetic,2,No,66,65,100,Yes,Medium,9,4,C,Sedang,Cukup,0,Sedang
S05578,27,Female,23,Kinesthetic,11,Yes,84,83,62,No,High,11,8,B,Baik,Lebih,0,Baik
S05579,18,Male,37,Kinesthetic,17,No,96,46,70,Yes,Low,1,9,D,Rendah,Lebih,2,Rendah
S05580,22,Female,36,Kinesthetic,13,Yes,99,85,70,Yes,Medium,9,7,A,Baik,Ideal,2,Sangat Baik
S05581,25,Female,11,Reading/Writing,7,No,56,50,89,No,High,24,8,D,Rendah,Lebih,0,Sedang
S05582,24,Male,39,Visual,19,Yes,91,80,85,Yes,Medium,29,10,B,Baik,Lebih,2,Baik
S05583,29,Male,23,Kinesthetic,9,No,99,68,55,Yes,Medium,7,10,C,Sedang,Lebih,0,Sedang
S05584,18,Male,39,Reading/Writing,8,Yes,93,100,84,Yes,High,4,6,A,Sangat Baik,Ideal,2,Sangat Baik
S05585,28,Female,21,Reading/Writing,11,No,89,68,92,Yes,Medium,7,8,C,Sedang,Lebih,0,Sedang
S05586,27,Female,18,Reading/Writing,0,No,65,65,86,No,High,22,6,C,Sedang,Ideal,0,Sedang
S05587,19,Male,26,Visual,9,Yes,75,88,58,Yes,Low,6,7,A,Sangat Baik,Ideal,1,Sangat Baik
S05588,24,Male,48,Auditory,12,Yes,94,82,62,Yes,High,20,10,B,Baik,Lebih,2,Baik
S05589,25,Male,20,Visual,2,No,78,71,99,No,High,15,6,B,Baik,Ideal,0,Baik
S05590,19,Male,25,Visual,1,No,63,71,69,Yes,High,1,10,B,Baik,Lebih,1,Baik
S05591,25,Female,47,Visual,20,Yes,88,81,86,Yes,Medium,14,7,B,Baik,Ideal,2,Baik
S05592,25,Female,5,Visual,18,No,97,56,94,Yes,Medium,9,6,C,Sedang,Ideal,1,Sedang
S05593,20,Female,46,Reading/Writing,7,Yes,100,80,73,No,Medium,13,5,B,Baik,Cukup,2,Baik
S05594,24,Male,17,Visual,11,Yes,64,69,80,Yes,High,1,8,C,Sedang,Lebih,1,Sedang
S05595,29,Female,19,Auditory,9,Yes,66,97,52,Yes,Low,15,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05596,23,Male,10,Kinesthetic,1,No,89,96,50,No,Medium,25,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05597,26,Male,41,Kinesthetic,19,Yes,79,92,69,Yes,High,9,4,A,Sangat Baik,Cukup,2,Sangat Baik
S05598,21,Male,9,Visual,8,No,90,45,55,Yes,Low,4,6,D,Rendah,Ideal,1,Rendah
S05599,27,Male,31,Visual,1,Yes,55,93,62,Yes,High,26,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05600,27,Female,20,Visual,3,Yes,50,73,86,Yes,Medium,12,4,B,Baik,Cukup,0,Baik
S05601,29,Other,20,Reading/Writing,1,Yes,91,70,61,No,High,16,7,B,Sedang,Ideal,0,Baik
S05602,24,Male,48,Kinesthetic,16,No,61,47,99,Yes,Medium,16,6,D,Rendah,Ideal,2,Rendah
S05603,26,Male,41,Kinesthetic,7,No,100,40,98,Yes,Medium,11,7,D,Rendah,Ideal,2,Rendah
S05604,20,Male,45,Reading/Writing,9,No,53,99,82,Yes,Medium,5,5,A,Sangat Baik,Cukup,2,Sangat Baik
S05605,20,Female,26,Visual,3,No,81,89,91,Yes,High,10,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05606,19,Male,45,Reading/Writing,19,Yes,91,64,56,No,Medium,11,7,C,Sedang,Ideal,2,Sedang
S05607,27,Female,41,Kinesthetic,3,Yes,77,85,94,Yes,Low,14,5,A,Baik,Cukup,0,Sangat Baik
S05608,23,Male,7,Auditory,14,Yes,55,68,79,Yes,Medium,19,9,C,Sedang,Lebih,1,Sedang
S05609,26,Female,44,Visual,19,Yes,66,79,81,Yes,Medium,28,7,B,Baik,Ideal,2,Baik
S05610,22,Male,21,Kinesthetic,20,Yes,58,56,95,No,Medium,1,4,C,Sedang,Cukup,1,Sedang
S05611,22,Female,36,Visual,14,No,52,66,57,Yes,Medium,29,9,C,Sedang,Lebih,2,Sedang
S05612,22,Male,9,Kinesthetic,13,No,54,77,67,Yes,Low,1,6,B,Baik,Ideal,1,Baik
S05613,29,Female,31,Visual,11,No,64,88,51,Yes,Low,29,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05614,27,Female,46,Kinesthetic,12,Yes,100,52,100,Yes,Medium,13,4,D,Sedang,Cukup,2,Sedang
S05615,19,Other,27,Visual,1,No,90,84,98,Yes,Low,5,10,B,Baik,Lebih,1,Baik
S05616,22,Female,20,Kinesthetic,8,Yes,89,78,83,Yes,Medium,8,9,B,Baik,Lebih,1,Baik
S05617,28,Female,42,Auditory,6,No,71,93,52,Yes,High,28,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05618,29,Male,26,Reading/Writing,20,Yes,90,75,79,Yes,Low,26,4,B,Baik,Cukup,0,Baik
S05619,24,Male,49,Kinesthetic,16,Yes,52,47,98,Yes,Low,21,10,D,Rendah,Lebih,2,Rendah
S05620,22,Female,31,Reading/Writing,20,No,77,84,59,Yes,Low,7,10,B,Baik,Lebih,2,Baik
S05621,25,Female,46,Auditory,10,No,88,42,71,Yes,Medium,8,4,D,Rendah,Cukup,2,Rendah
S05622,26,Male,48,Reading/Writing,2,No,57,43,51,No,Medium,9,10,D,Rendah,Lebih,0,Rendah
S05623,27,Female,47,Auditory,0,No,77,43,68,Yes,High,8,4,D,Rendah,Cukup,0,Rendah
S05624,27,Male,42,Auditory,18,Yes,60,85,55,No,Low,2,6,A,Baik,Ideal,2,Sangat Baik
S05625,24,Male,10,Visual,7,Yes,87,84,65,Yes,Low,11,8,B,Baik,Lebih,1,Baik
S05626,24,Female,13,Auditory,7,Yes,56,52,80,Yes,High,0,7,D,Sedang,Ideal,1,Sedang
S05627,29,Male,11,Auditory,8,Yes,71,85,52,No,Medium,16,7,A,Baik,Ideal,0,Sangat Baik
S05628,28,Male,10,Kinesthetic,6,No,57,69,82,No,Low,8,6,C,Sedang,Ideal,0,Sedang
S05629,29,Female,31,Auditory,20,Yes,93,88,54,Yes,Low,29,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05630,21,Male,35,Auditory,9,Yes,57,54,83,No,High,22,9,D,Sedang,Lebih,2,Sedang
S05631,29,Male,18,Kinesthetic,18,No,54,90,90,Yes,Medium,23,5,A,Sangat Baik,Cukup,0,Sangat Baik
S05632,19,Male,35,Visual,3,No,75,60,96,No,Low,10,8,C,Sedang,Lebih,2,Sedang
S05633,29,Female,13,Kinesthetic,2,Yes,96,41,79,No,Medium,10,9,D,Rendah,Lebih,0,Rendah
S05634,18,Female,26,Kinesthetic,13,Yes,50,72,71,Yes,Low,26,7,B,Baik,Ideal,1,Baik
S05635,25,Female,36,Reading/Writing,19,Yes,59,98,58,No,High,10,5,A,Sangat Baik,Cukup,2,Sangat Baik
S05636,26,Female,32,Kinesthetic,10,Yes,98,51,85,Yes,Medium,5,8,D,Sedang,Lebih,0,Sedang
S05637,22,Female,13,Reading/Writing,1,Yes,84,46,80,Yes,Medium,17,7,D,Rendah,Ideal,1,Rendah
S05638,20,Female,30,Kinesthetic,0,Yes,73,90,65,No,Medium,24,9,A,Sangat Baik,Lebih,1,Sangat Baik
S05639,27,Female,32,Visual,19,Yes,94,56,52,Yes,High,25,5,C,Sedang,Cukup,0,Sedang
S05640,25,Male,28,Reading/Writing,12,No,51,63,62,Yes,Medium,14,10,C,Sedang,Lebih,0,Sedang
S05641,25,Female,30,Reading/Writing,4,Yes,64,69,79,Yes,Low,17,8,C,Sedang,Lebih,0,Sedang
S05642,24,Female,22,Kinesthetic,12,No,82,66,86,No,Medium,6,5,C,Sedang,Cukup,1,Sedang
S05643,27,Male,26,Visual,11,No,98,68,87,Yes,Medium,2,7,C,Sedang,Ideal,0,Sedang
S05644,26,Male,15,Reading/Writing,10,No,74,65,84,No,Low,3,5,C,Sedang,Cukup,0,Sedang
S05645,22,Male,45,Visual,11,Yes,94,63,71,Yes,Medium,12,6,C,Sedang,Ideal,2,Sedang
S05646,21,Female,46,Kinesthetic,0,Yes,55,76,66,Yes,Medium,29,5,B,Baik,Cukup,2,Baik
S05647,24,Male,8,Visual,20,Yes,82,54,55,No,Medium,5,6,D,Sedang,Ideal,1,Sedang
S05648,19,Male,28,Kinesthetic,16,No,73,63,54,Yes,Medium,19,9,C,Sedang,Lebih,1,Sedang
S05649,24,Male,45,Reading/Writing,9,Yes,72,43,55,No,Medium,15,7,D,Rendah,Ideal,2,Rendah
S05650,24,Female,15,Auditory,6,No,91,49,53,Yes,Medium,15,8,D,Rendah,Lebih,1,Rendah
S05651,21,Female,27,Visual,17,No,97,51,89,Yes,Low,19,6,D,Sedang,Ideal,2,Sedang
S05652,19,Female,37,Visual,11,Yes,77,66,84,Yes,Low,19,9,C,Sedang,Lebih,2,Sedang
S05653,23,Male,6,Visual,16,Yes,93,49,87,No,Medium,8,6,D,Rendah,Ideal,1,Rendah
S05654,19,Male,8,Auditory,13,Yes,63,96,96,No,Medium,12,4,A,Sangat Baik,Cukup,1,Sangat Baik
S05655,29,Other,6,Visual,8,Yes,90,81,89,No,Medium,0,4,B,Baik,Cukup,0,Baik
S05656,21,Male,36,Visual,12,Yes,50,81,66,Yes,Medium,28,9,B,Baik,Lebih,2,Baik
S05657,19,Male,22,Visual,13,Yes,95,60,78,No,Medium,14,10,C,Sedang,Lebih,1,Sedang
S05658,23,Female,11,Auditory,10,Yes,61,49,69,Yes,Medium,27,9,D,Rendah,Lebih,1,Rendah
S05659,21,Female,31,Reading/Writing,4,Yes,97,55,94,Yes,Medium,21,7,C,Sedang,Ideal,2,Sedang
S05660,28,Male,25,Reading/Writing,17,Yes,50,82,93,Yes,Low,15,10,B,Baik,Lebih,0,Baik
S05661,29,Male,6,Reading/Writing,5,No,89,96,77,Yes,High,12,4,A,Sangat Baik,Cukup,0,Sangat Baik
S05662,26,Female,7,Auditory,15,No,50,54,53,Yes,High,18,8,D,Sedang,Lebih,0,Sedang
S05663,18,Male,37,Kinesthetic,5,Yes,75,41,87,Yes,Low,6,8,D,Rendah,Lebih,2,Rendah
S05664,23,Female,13,Kinesthetic,20,Yes,80,54,96,No,Low,28,10,D,Sedang,Lebih,1,Sedang
S05665,24,Female,30,Visual,15,Yes,94,81,88,Yes,Medium,7,8,B,Baik,Lebih,2,Baik
S05666,23,Male,25,Visual,15,Yes,79,55,63,Yes,Medium,12,9,C,Sedang,Lebih,1,Sedang
S05667,28,Female,11,Reading/Writing,6,No,71,68,72,Yes,Medium,17,4,C,Sedang,Cukup,0,Sedang
S05668,28,Female,15,Visual,0,No,84,99,60,No,High,7,9,A,Sangat Baik,Lebih,0,Sangat Baik
S05669,21,Male,19,Reading/Writing,11,No,72,90,76,Yes,Low,30,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05670,24,Female,10,Kinesthetic,16,Yes,66,75,97,Yes,High,30,8,B,Baik,Lebih,1,Baik
S05671,29,Male,9,Kinesthetic,15,Yes,70,82,90,No,Low,21,7,B,Baik,Ideal,0,Baik
S05672,22,Male,47,Visual,2,Yes,89,42,63,No,Low,6,9,D,Rendah,Lebih,2,Rendah
S05673,18,Female,7,Visual,16,No,95,55,55,Yes,Medium,29,9,C,Sedang,Lebih,1,Sedang
S05674,25,Female,29,Kinesthetic,19,Yes,90,80,62,No,Low,21,10,B,Baik,Lebih,0,Baik
S05675,23,Male,17,Auditory,7,Yes,68,87,80,Yes,Low,14,7,A,Sangat Baik,Ideal,1,Sangat Baik
S05676,23,Male,19,Kinesthetic,7,No,55,49,80,Yes,Medium,30,7,D,Rendah,Ideal,1,Rendah
S05677,19,Female,22,Reading/Writing,1,Yes,50,49,52,Yes,Medium,2,7,D,Rendah,Ideal,1,Rendah
S05678,25,Female,41,Kinesthetic,0,Yes,53,89,54,Yes,Low,22,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05679,27,Female,43,Kinesthetic,12,Yes,89,52,57,No,Low,19,8,D,Sedang,Lebih,0,Sedang
S05680,25,Female,19,Kinesthetic,8,No,53,94,99,Yes,Medium,0,10,A,Sangat Baik,Lebih,0,Sangat Baik
S05681,21,Female,18,Kinesthetic,13,Yes,87,54,50,Yes,High,0,7,D,Sedang,Ideal,1,Sedang
S05682,22,Male,26,Visual,8,Yes,67,54,85,Yes,High,25,4,D,Sedang,Cukup,1,Sedang
S05683,23,Female,44,Reading/Writing,15,No,72,98,60,Yes,Low,10,7,A,Sangat Baik,Ideal,2,Sangat Baik
S05684,22,Female,24,Kinesthetic,16,Yes,64,63,54,Yes,Medium,5,5,C,Sedang,Cukup,1,Sedang
S05685,21,Male,10,Visual,12,Yes,84,96,88,Yes,Medium,5,7,A,Sangat Baik,Ideal,1,Sangat Baik
S05686,22,Female,40,Kinesthetic,0,Yes,82,70,97,No,Low,4,6,B,Sedang,Ideal,2,Baik
S05687,23,Female,42,Visual,15,Yes,60,44,91,Yes,Medium,16,9,D,Rendah,Lebih,2,Rendah
S05688,20,Female,17,Kinesthetic,8,No,58,48,77,Yes,Low,7,9,D,Rendah,Lebih,1,Rendah
S05689,22,Female,29,Reading/Writing,10,No,86,90,84,No,Medium,2,5,A,Sangat Baik,Cukup,2,Sangat Baik
S05690,19,Male,23,Reading/Writing,9,No,88,94,53,Yes,Low,21,4,A,Sangat Baik,Cukup,1,Sangat Baik
S05691,27,Female,18,Auditory,4,No,83,42,66,Yes,High,1,4,D,Rendah,Cukup,0,Rendah
S05692,22,Female,7,Reading/Writing,17,No,99,80,68,No,High,17,8,B,Baik,Lebih,1,Baik
S05693,23,Male,40,Kinesthetic,6,Yes,100,92,76,Yes,Low,17,6,A,Sangat Baik,Ideal,2,Sangat Baik
S05694,22,Male,15,Kinesthetic,6,Yes,79,41,95,No,High,15,7,D,Rendah,Ideal,1,Rendah
S05695,27,Female,36,Kinesthetic,16,Yes,54,82,66,Yes,Medium,25,10,B,Baik,Lebih,0,Baik
S05696,18,Male,30,Reading/Writing,6,No,91,95,70,Yes,High,11,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05697,18,Male,20,Visual,20,Yes,61,92,95,Yes,High,28,5,A,Sangat Baik,Cukup,1,Sangat Baik
S05698,26,Female,10,Reading/Writing,19,Yes,80,98,75,No,Medium,14,8,A,Sangat Baik,Lebih,0,Sangat Baik
S05699,28,Male,42,Auditory,8,Yes,67,61,82,Yes,Medium,23,6,C,Sedang,Ideal,0,Sedang
S05700,22,Male,12,Visual,15,Yes,63,96,88,Yes,Medium,22,4,A,Sangat Baik,Cukup,1,Sangat Baik
S05701,22,Male,25,Reading/Writing,5,No,75,56,62,Yes,High,22,9,C,Sedang,Lebih,1,Sedang
S05702,19,Male,47,Visual,5,Yes,51,99,86,Yes,Medium,7,10,A,Sangat Baik,Lebih,2,Sangat Baik
S05703,21,Female,38,Kinesthetic,11,Yes,75,43,89,Yes,High,12,4,D,Rendah,Cukup,2,Rendah
S05704,19,Male,42,Visual,4,Yes,80,81,85,Yes,Medium,23,7,B,Baik,Ideal,2,Baik
S05705,24,Female,19,Visual,7,Yes,95,80,89,No,High,23,8,B,Baik,Lebih,1,Baik
S05706,26,Male,20,Reading/Writing,18,No,75,64,82,Yes,Medium,22,9,C,Sedang,Lebih,0,Sedang
S05707,19,Male,19,Visual,11,No,87,69,64,No,Medium,25,7,C,Sedang,Ideal,1,Sedang
S05708,19,Male,47,Reading/Writing,18,Yes,77,67,65,Yes,High,4,4,C,Sedang,Cukup,2,Sedang
S05709,28,Male,23,Kinesthetic,0,Yes,65,85,75,Yes,Low,8,6,A,Baik,Ideal,0,Sangat Baik
S05710,23,Male,46,Reading/Writing,3,No,63,97,84,Yes,High,18,6,A,Sangat Baik,Ideal,2,Sangat Baik
S05711,28,Female,31,Kinesthetic,9,No,59,56,56,Yes,Low,14,4,C,Sedang,Cukup,0,Sedang
S05712,19,Female,20,Kinesthetic,10,No,51,88,78,Yes,High,7,10,A,Sangat Baik,Lebih,1,Sangat Baik
S05713,18,Male,47,Reading/Writing,7,Yes,98,49,57,Yes,High,9,4,D,Rendah,Cukup,2,Rendah
S05714,18,Male,33,Reading/Writing,4,No,89,55,65,Yes,Low,11,10,C,Sedang,Lebih,1,Sedang
S05715,18,Male,43,Auditory,10,Yes,62,74,79,Yes,Medium,20,7,B,Baik,Ideal,2,Baik
S05716,28,Male,45,Auditory,19,No,69,79,75,Yes,Medium,17,6,B,Baik,Ideal,2,Baik
S05717,25,Female,20,Kinesthetic,2,Yes,82,44,54,No,Medium,2,5,D,Rendah,Cukup,0,Rendah
S05718,18,Female,13,Kinesthetic,5,No,66,74,98,Yes,Medium,30,5,B,Baik,Cukup,1,Baik
S05719,22,Male,15,Kinesthetic,12,Yes,54,69,84,Yes,Low,23,8,C,Sedang,Lebih,1,Sedang
S05720,22,Female,15,Reading/Writing,3,Yes,73,93,69,Yes,Low,24,9,A,Sangat Baik,Lebih,1,Sangat Baik
S05721,21,Other,20,Reading/Writing,3,Yes,73,89,88,Yes,Medium,18,10,A,Sangat Baik,Lebih,1,Sangat Baik
S05722,25,Male,12,Auditory,4,No,90,76,78,No,Medium,11,8,B,Baik,Lebih,0,Baik
S05723,29,Male,39,Kinesthetic,16,Yes,95,94,86,Yes,High,2,6,A,Sangat Baik,Ideal,0,Sangat Baik
S05724,22,Male,12,Kinesthetic,1,Yes,85,47,69,No,Low,26,10,D,Rendah,Lebih,1,Rendah
S05725,24,Male,45,Reading/Writing,16,Yes,67,86,97,No,High,6,7,A,Sangat Baik,Ideal,2,Sangat Baik
S05726,20,Male,26,Auditory,6,Yes,67,44,51,Yes,Medium,1,7,D,Rendah,Ideal,1,Rendah
S05727,24,Female,22,Kinesthetic,2,Yes,100,51,78,Yes,Low,0,7,D,Sedang,Ideal,1,Sedang
